iter,ep_reward_mean,ep_reward_min,ep_reward_max,ep_len_mean,n_episodes,loss_total,loss_policy,loss_value,entropy
1,5.482519595628343,-2.7641636174890767,10.993051209108298,77.6923076923077,26,1.0899785010144114,-0.008073285958380439,2.231818588450551,1.785751099139452
2,4.712845185481557,-7.56065451802272,8.804563530861207,78.1923076923077,26,0.9356795655563473,-0.007419315309380181,1.921653724461794,1.772798265889287
3,4.943685662830401,-8.082324375639608,10.706638576449631,75.81481481481481,27,0.7915373879484833,-0.005286140201496892,1.6287885947152971,1.7570770937949418
4,6.274756179297177,1.78543856786805,12.740891121125198,83.375,24,0.6112343174405396,-0.009614925950882026,1.2761796779930592,1.7240596257150174
5,5.933763268954466,-7.684505586023771,14.398217924958727,78.61538461538461,26,0.7115323351696133,-0.006733861810062081,1.4704191535711288,1.6943379461765289
6,5.851012116129008,-8.043940325709315,13.087504657385418,81.32,25,0.6401577834505587,-0.014853286331344862,1.3432260548695922,1.6601956345140934
7,7.0291676922408435,-8.91140856078427,18.826215955951547,82.04166666666667,24,0.5073486502747983,-0.013243463241087739,1.0739078959450126,1.6361835815012455
8,8.141040377872443,1.4142176103815305,16.00037492570036,87.56521739130434,23,0.4062298912554979,-0.01461389141040854,0.8738619681447745,1.6087200824171304
9,7.806764928577841,-7.975191781527831,19.327867475292454,84.58333333333333,24,0.7345437367446721,-0.009901515376986936,1.5205066248774528,1.5808062598109245
10,8.797346545924064,-7.604098016182361,17.249778288601014,91.5,22,0.5097914383746683,-0.009219459764426573,1.0686461998149752,1.53122019469738
11,9.707909961317682,2.7494245317213264,19.217712580957702,92.81818181818181,22,0.4916677731089294,-0.010365083508077078,1.034033170901239,1.4983728375285863
12,9.388993429907892,-7.917356962616726,17.189720607867848,93.76190476190476,21,0.5661657214164734,-0.011078388443274889,1.1837191024795175,1.4615443386137486
13,8.974385252632159,-8.277789523059234,20.48034359109826,87.73913043478261,23,0.8129422891419381,-0.010946891685307492,1.6770379396155477,1.4629788767546414
14,9.777164577329161,-1.2445402783864523,20.497627342659786,91.81818181818181,22,0.691595304524526,-0.011819082759029698,1.4350217439234256,1.4096484743058681
15,10.456974372160683,2.8143013683446476,17.288520484771652,96.04761904761905,21,0.43096051798202095,-0.012046970101073385,0.9141226211562753,1.4053823497146367
16,9.159030723873089,-7.277753361617709,19.24948072908362,91.4090909090909,22,0.5311348912771792,-0.00848714971652953,1.107182202860713,1.3969061456620693
17,9.883833847648326,-7.034310075892703,17.011391031506175,94.0,21,0.48922951561398803,-0.00944160390936304,1.0250680519267916,1.386290642619133
18,9.520032437495379,-8.556035294010648,22.41423847945304,93.76190476190476,21,0.589335091272369,-0.011369563359767198,1.228923680447042,1.3757185019552707
19,10.014506306065154,3.7309391316516063,16.82968946635147,94.28571428571429,21,0.42752717500552534,-0.007984829289489426,0.8970707442611456,1.30233698412776
20,10.255124523860154,-7.319358007151906,22.83446794841942,90.27272727272727,22,0.8261370256543159,-0.010606607143563452,1.6988892106339335,1.2700971078127623
21,10.314575672330678,-6.71199672335497,20.63722221466079,91.13636363636364,22,0.6061694683274255,-0.009174951000022701,1.2557928625494241,1.2552012093365192
22,10.577996867230436,-7.958829543474238,21.909635371171916,91.33333333333333,21,0.8899946860969067,-0.008628804027102888,1.8222509479150175,1.2501980904489756
23,11.437519120727945,4.209444271051737,21.993595979896956,96.35,20,0.5911099330987781,-0.009017498758475994,1.2251217171549798,1.2433425202965736
24,12.095222021347615,4.294843473666653,25.202932588546332,98.5,20,0.526657115155831,-0.01083403551892843,1.0999391494318842,1.247842563316226
25,10.29822724127234,-8.971129368428697,23.704005036691722,90.5909090909091,22,1.0120033626910299,-0.011753492886782624,2.0716066172346475,1.2046451188623906
26,13.076080073895682,4.294843473666654,29.111265153726087,102.1,20,0.6868290803395212,-0.006855705691850744,1.410366545431316,1.1498490680009126
