iter,ep_reward_mean,ep_reward_min,ep_reward_max,ep_len_mean,n_episodes,loss_total,loss_policy,loss_value,entropy
1,0.25761997560374655,-10.0,4.884457109441753,38.18867924528302,53,1.9661424428224563,-0.0029512874112697317,3.9739544965326785,1.7883519258350133
2,0.65746735106681,-10.0,5.970058123696465,38.075471698113205,53,1.6992040460929274,-0.006060740145039744,3.4461716137826444,1.782101710885763
3,0.43280308761910363,-9.98704214522996,6.1989362504683045,38.056603773584904,53,1.8219445817172528,-0.005531219390104525,3.6904128171503543,1.773060642182827
4,0.46662110902711995,-10.0,4.216746967787581,38.094339622641506,53,1.4615806290879845,-0.004381098704470787,2.9671087983995674,1.7592670403420925
5,0.9379201385061242,-9.98003292231853,4.676292018663998,39.21153846153846,52,1.1361870527267457,-0.008712714508874342,2.3243686720728873,1.7284570518881082
6,1.2811605333576448,-10.0,5.334199182208112,39.490196078431374,51,1.3712069673463703,-0.0070531955308979375,2.7908029682934283,1.7141320571303367
7,0.7190450049029032,-9.731487581514298,4.363802613954933,38.80769230769231,52,0.9078078453429044,-0.009258914053498301,1.8687173979356886,1.7291941702365876
8,0.7105616310235247,-9.995097241396834,5.002936206263661,38.84615384615385,52,0.8550643165595829,-0.010251485840126407,1.7645779019221663,1.697314789891243
9,1.2459855522320498,-9.96707506754849,4.305093547693772,39.88235294117647,51,0.5500498367473483,-0.01510029608325567,1.1637094899080693,1.6704610895365477
10,1.4453833884356666,0.0,7.558087920285849,40.48,50,0.2614122801809572,-0.010084545763675123,0.57585265962407,1.642950390279293
11,1.6878181593049246,0.0,5.420463461328866,41.244897959183675,49,0.1839610539696878,-0.011926116267568431,0.4239117085002363,1.6068684551864862
12,1.44708835479739,-9.491151343784198,5.05516954092615,40.52,50,0.2085576213168679,-0.005123362995800562,0.45891598323360083,1.5777007669210434
13,1.8689062284368736,-8.481371928023687,7.163018352551836,40.92,50,0.19293482767534442,-0.009237006650073454,0.4351148386951536,1.5385585110634565
14,1.8078869495106282,-8.075537829882222,5.215367358450115,41.8125,48,0.19470665318658575,-0.008978247658524197,0.4371615759562701,1.4895886346697806
15,1.729133135272326,-8.481371928023687,7.2672988506261555,41.244897959183675,49,0.2617036674084375,-0.008129627772723325,0.5694554005283863,1.4894405640661716
16,2.1926578547177287,0.0,6.74923284283275,42.0,48,0.0862793121021241,-0.009846067265607416,0.22232989419717342,1.5039568092674016
17,1.9619991949242954,-7.959219461340478,8.196982487684902,41.57142857142857,49,0.19180125273414889,-0.0067172020193538625,0.426340960431844,1.4652026273310184
18,2.0065364739742084,-10.0,8.17910078750518,41.0,49,0.2703667542373296,-0.00836888851627009,0.5864764736033976,1.4502595096826554
19,2.162839942013784,-8.481371928023687,8.66573247992552,42.0625,48,0.19584186704305467,-0.009252411922352622,0.4386999712791294,1.425570734217763
20,2.156228508253098,-9.997475582960382,8.147346465639787,42.829787234042556,47,0.3221703232324217,-0.012547228328185157,0.6972325940616428,1.3898745562881232
21,2.561508414331033,0.07617111315777768,7.653932641043628,43.80434782608695,46,0.11988949157239404,-0.009281685747555456,0.2850304337218404,1.3344039957970382
22,2.4088452524295914,-9.491151343784198,7.600569799874297,42.829787234042556,47,0.22921880568901543,-0.013580145328887738,0.5115116614382714,1.2956879999488593
23,2.4572600902209127,-9.414077564998085,7.39411123737611,43.46808510638298,47,0.3143478874175344,-0.014104186312761158,0.6821589190978556,1.262738509476185
24,3.1151486540075677,0.23092331263479823,7.144063546754662,43.97826086956522,46,0.14606404841179027,-0.007387794932583347,0.3310033218935132,1.204981841519475
25,2.858866375994375,-9.319637181424557,9.728691646637852,44.108695652173914,46,0.24187943428114522,-0.01282102511031553,0.5336650528013707,1.2132066618651152
26,3.3962021369533897,0.18303841147300884,9.258987615391813,45.2,45,0.1523270175763173,-0.005880742036970333,0.34113312885165215,1.235880457982421
27,3.538035190463937,0.6395242640520269,8.858768382111974,45.111111111111114,45,0.17000314621254803,-0.008686102883075364,0.3813410797622055,1.1981290992349387
28,3.2996217907044643,-8.212859509537983,9.506141018317006,44.41304347826087,46,0.30422458819521125,-0.008014930017088773,0.6484322302043438,1.197659718990326
29,3.6282392981937157,-10.0,11.268623293582209,45.266666666666666,45,0.31693108375766316,-0.011080423029488884,0.6792771047912538,1.1627047210931778
30,3.8009899497489155,0.0,11.047469593638365,45.51111111111111,45,0.2073392409569351,-0.009036281595763284,0.4552864899858832,1.126772328838706
31,3.848689979330189,0.0,9.886179919284436,46.11363636363637,44,0.18859013912151568,-0.00651810034760274,0.4120068191550672,1.089516980946064
32,3.9875563861002066,0.0,10.181555049094712,46.09090909090909,44,0.23350238785205873,-0.007256127501023002,0.5040483589284122,1.1265664342790842
33,4.170689776276991,0.0,11.863424080108,46.31818181818182,44,0.24039959920919501,-0.007720753438479733,0.5182079941034317,1.0983645644038915
34,3.962355034130574,0.0,11.583674249835141,46.34090909090909,44,0.22887362423352897,-0.008799290403840133,0.49708767272531984,1.087092273309827
35,3.926019454710473,-8.044123593754712,11.634892301303847,46.45454545454545,44,0.35267280469415707,-0.009996961340948473,0.7470006151124835,1.083054301328957
36,3.994938835750426,-8.963196727831441,11.563145011049428,45.72727272727273,44,0.3751251222594874,-0.01133309369906783,0.7935023117810488,1.0292939603328706
37,4.231973294300884,-8.139601054205848,10.949145631223665,46.81395348837209,43,0.3775655999663286,-0.007536893367068842,0.7906218544580043,1.0208432955667377
38,4.548332604587768,0.0,12.138072061365772,47.116279069767444,43,0.2830874053703155,-0.006566684570861981,0.5994698893278837,1.008085523173213
39,4.5301464732877,-8.044123593754712,12.461509657373291,47.714285714285715,42,0.3843390017544152,-0.010042511345818638,0.8084204208105803,0.9828698050230742
40,4.45081893223929,0.0,9.959159792387688,46.29545454545455,44,0.26689955952751915,-0.00702113623265177,0.5670407985337078,0.9599703282117844
41,4.569297323996472,0.0,9.865392180307595,47.2093023255814,43,0.25483735446759964,-0.0064605232211761175,0.5410934096202255,0.9248827338218689
42,4.584314676377336,0.0,10.706242216203849,46.54545454545455,44,0.2781748534878716,-0.007078624633140862,0.5894144759513438,0.9453758945688605
43,4.631458276406432,0.0,12.471678241263609,46.5,44,0.3018671308935154,-0.007960305994492956,0.6383789882063866,0.9362057266756892
44,4.013811693048653,-10.0,13.112034287729951,45.97727272727273,44,0.5463211298221722,-0.008261124769342132,1.1270521239377558,0.8943807600066066
45,4.720607388563697,0.0,11.230557065059887,47.44186046511628,43,0.2703783570817905,-0.007973980068345553,0.5741222910583019,0.8708808738738298
46,4.520832424153196,0.0,11.436698361976852,47.2093023255814,43,0.31428488303208724,-0.006246280677441973,0.6594421772286296,0.9189924977719783
47,4.316834752477468,-10.0,15.91529248355581,46.86046511627907,43,0.6654310318059288,-0.012802099720283877,1.376470904611051,1.0002319317311048
48,4.637554471335435,-8.044123593754712,12.429408183221762,47.06976744186046,43,0.46156550829764453,-0.008915351839095819,0.9605159417726099,0.9777109816670417
49,4.405694479692534,-10.0,13.986975782989397,47.23255813953488,43,0.4671715878415853,-0.008833629434229806,0.9712322305887937,0.9610899399966002
50,4.766167140328764,0.0,14.040163166333189,47.76190476190476,42,0.3660392142250203,-0.009503154798585456,0.7687739784829318,0.8844623100012541
