policy,episode,steps,total_reward,positive_reward_steps,terminated,truncated,final_obs_0,final_obs_1,final_obs_2,final_obs_3,final_obs_4,final_obs_5,final_obs_6,final_obs_7,final_obs_8,final_obs_9,final_obs_10,final_obs_11,final_obs_12,final_obs_13,final_obs_14,final_obs_15,final_obs_16,final_obs_17,final_obs_18,final_obs_19,final_obs_20,final_obs_21,final_obs_22,final_obs_23,final_obs_24,final_obs_25,final_obs_26,final_obs_27,final_obs_28,final_obs_29,final_obs_30,final_obs_31,final_obs_32,final_obs_33,final_obs_34,final_obs_35,final_obs_36,final_obs_37,final_obs_38,final_obs_39,final_obs_40,final_obs_41,final_obs_42,final_obs_43
trained,10,128,19.151110254151583,51,True,True,0.5714590436260886,0.00255,0.4842114597950288,0.0003095837796035106,0.1730557160540775,0.42303785093554325,0.04915998683634093,0.2073400972211215,0.3576632100469093,0.5214042817902494,0.8541849192347993,0.22525462875293967,1.0445481123327165,1.1873878075157458,0.8672145076937573,0.5705541984798261,9.267388392568659,9.308801746021805,0.12829568324411822,0.5922632548884799,9.380854230209165,9.581150602076983,0.7832585599977153,0.596565861927395,9.420821355940848,9.6237370845443,0.15195784217287334,0.6732055532455078,10.152838557837446,10.357621181011055,0.39931831334206547,0.6740547551170671,10.1431759101653,10.39587115070568,0.1970563929100474,0.698645918799348,10.395252672123922,10.60189738536809,0.23652203661187443,0.7093891703179007,10.477396262004198,10.728558512789386,0.4368421052631579,0.8052631578947368
trained,11,83,3.5438227400651523,15,True,True,0.6181386683432389,0.00075,0.3878816624942929,0.5076138804986918,-0.04094308053947316,0.2262501169566167,0.6763321535616549,0.01103501883906667,1.1128808845795963,1.3261187519092223,0.2378187962573619,3.204388684448631e-05,1.4585502035200018,1.6622645854326281,0.07910241833837384,0.0013738292950671496,1.4873588118420715,1.6880425339586145,0.696861866951831,0.010980065050417457,1.5748513630639598,1.7073426514158927,0.8130675068690985,0.019271334706169544,1.7853142442499423,1.8117230712719417,0.9643749265026689,0.014668579810247547,1.7194578623121317,1.8602438223377007,0.6124311187770142,0.012271450556116309,1.6909447515314242,1.8779459514094925,0.5202796980093968,0.9655300196513498,11.445097641100316,11.708005225819361,0.1971727881114549,0.9701073900278534,11.55274005672236,11.727817801582459,0.7,0.9105263157894737
trained,12,106,10.247001678528719,36,True,True,0.5989017463801838,0.0018,0.7660448342712894,1.1511686325795247e-05,7.471222264833644,7.710966139124551,0.7587790090164852,0.039199662691887946,7.863520926569242,7.9811762056015745,0.48179469671057984,0.18910572049979107,9.288180139542444,9.497321320938257,0.9063876970043145,0.6801392084290718,18.79501847189326,18.898140369068702,0.4794658505610718,0.5474650306317911,31.250911223035278,31.430827114339177,0.6105679459481113,0.5629542626174963,31.31498120086806,31.553378502574425,0.8713464792379251,0.24631987899928276,43.82114143031859,43.85783531308105,0.189834016931272,0.24567430330581752,43.87389420637804,43.93637348224587,0.1543534117483788,0.24377635412745113,43.85609211933438,43.995209950841755,0.8348090151905976,0.23193498664910137,43.97400755226547,44.000000000000014,0.23684210526315788,0.5789473684210527
trained,13,96,9.647917022151777,35,True,True,0.7901868408539313,0.00175,0.04010194959713509,1.0188914759041063,9.503017839487995,9.74584643066885,0.6449352947797812,0.5636979831347034,13.844445156946167,13.994431632346313,0.4146023454018608,0.4505058633475134,15.02974563588426,15.146983661436158,0.43256137979098663,0.44658456731153034,15.072943249041927,15.19073548423404,0.48216004704048243,0.44726899276562576,15.041332839194038,15.24592496478382,0.04010194959713509,1.0188914759041063,27.238710796868812,27.39925098796021,0.15500965643079256,0.9810624395978189,27.545707768333887,27.76013953645004,0.045360340560172685,0.9396470009492082,27.91999401512095,28.15831497017544,0.6449352947797812,0.5636979831347034,31.4952786478716,31.7261527255145,0.64348136678777,0.4502756484703169,32.64599701065916,32.871453623174084,0.5842105263157895,0.9578947368421052
trained,14,113,19.630979739488488,52,True,True,0.7447878335554917,0.0026,0.225801423607074,0.7556531258438528,-0.2111771135933547,0.001298652462452689,0.0846383943057718,0.15202512175828495,3.2406749998707163,3.4840786701461184,0.8280140038246012,0.1572847083060412,3.296218116718919,3.5078203296678234,0.9252426575241626,0.15322622279913065,3.3424307922026615,3.556416713148137,0.2703794907310685,0.15261769761515587,3.3968403519171018,3.556442172119714,0.807641234957761,0.15176940950729126,3.325432093419743,3.571971442345615,0.6140647520595117,0.14792862073370294,3.3122001792108375,3.5929884978193147,0.3045100862061787,0.14687683726424644,3.3589565098107657,3.6242013138983746,0.11178789304314762,0.04607726809426277,4.962017132934258,5.17427397159241,0.5357061825082882,0.7847578029703988,19.880123927734324,19.92168438108645,0.3894736842105263,0.7263157894736842
trained,15,130,22.703310150745843,53,True,True,0.7748122450710135,0.00265,0.783303087548825,1.8809233286688731,3.1329677156604037,3.3047282309306563,0.6444163191511706,1.8682304490985278,3.1345488593859288,3.379013007549923,0.683658333560427,1.8012083715867664,5.439993100521157,5.520572217545414,0.0947830070437109,1.8015616104228525,5.418852560177462,5.619674532815346,0.28970749563978504,1.6540770568955125,6.957671303425584,7.173839068753186,0.7348688074290096,1.632400628375964,7.206118282720187,7.312515032218277,0.6329504364660405,1.6308937385588442,7.220920918917363,7.3272245049537865,0.43193771533262215,1.6366384642633258,7.12871345849367,7.341873226595296,0.20980753262233676,1.6362868466105502,7.1301575526677095,7.356741270542637,0.15953505643107302,1.6342678119337595,7.150383252172481,7.371813296167347,0.6789473684210526,0.05789473684210526
trained,16,76,6.994837728030528,21,True,True,1.0,0.00105,0.11348078662333894,0.17120132291686754,1.7248397326820728,1.7842688195818481,0.6784650121264361,0.18851928840248702,1.6072230809780497,1.8303444938835067,0.6714257375001657,0.17380971490581723,1.73910639508517,1.894526965562145,0.32639401035196025,0.17802497005275222,1.7348125145633944,1.9317123193746617,0.8247070928302888,0.38025734889642154,17.90351868421043,17.921828742766458,0.11348078662333894,0.17120132291686754,19.393941910862655,19.47733254566978,0.6784650121264361,0.18851928840248702,19.28591760283489,19.513426309037616,0.6714257375001657,0.17380971490581723,19.41545378498733,19.58035568226866,0.32639401035196025,0.17802497005275222,19.412642814547254,19.615989698770292,0.8247070928302888,0.38025734889642154,35.55790682624406,35.623978676076874,0.16842105263157894,0.5368421052631579
trained,17,68,2.2353390470394414,6,True,True,1.0,0.0003,0.3729507290396695,1.0156793687435308,1.8993079758340778,2.1207141699149847,0.5746633836607331,1.0022027618958835,1.9935723367276417,2.258655548879845,0.5783023669518681,0.9869045097823117,1.9705578501778533,2.247938372110839,0.930071790576978,0.968209755682436,2.2955907587432254,2.517317437775285,0.5539496453759631,1.0154889001952283,2.3739745968063533,2.56756577072174,0.263535073452954,0.9768985987425135,2.3094504593963574,2.568411325487699,0.16959270126801673,1.0119156368994207,2.43521980820043,2.650758312963335,0.3948383148420106,0.9685793934846869,2.450934926365868,2.6672143166671596,0.9027945371776104,0.9804400274936462,2.454081499231785,2.721338259305412,0.8159137116689021,0.9609407714007557,2.9844131636792492,3.028632764119211,-3.157719298245614,-3.157719298245614
trained,18,94,14.439707055862161,36,True,True,1.0,0.0018,0.8207751102983416,1.235960095502781,3.6259211819443227,3.7632932986813588,0.6428474813403434,1.226376457424842,3.5887132899195664,3.834425858908592,0.6154208750425962,1.2293798505901752,4.047891508814986,4.241992653680815,0.972251457182426,1.171034870027474,7.609976894439205,7.859957824835535,0.7879150450793724,1.1783378044320465,7.581899536255211,7.8626952489308675,0.6283721679402151,1.176839035056487,7.842980718935081,8.114277813035539,0.7615839402683258,1.1721756683540598,8.087892309222104,8.35919016394883,0.7505551869279252,1.1682408628763254,8.132870226888128,8.413602115014534,0.9162216718035128,1.1641568011241776,8.152724120854327,8.426366518520117,0.9795278876926167,1.161249899289607,8.656819359963363,8.922597953053373,4.7894736842105265,4.8
trained,19,106,13.925458202844059,43,True,True,0.9608121966407952,0.00215,0.7129210938554056,1.0932494725773898,1.924254660452607,2.06823685649455,0.7115733130313356,1.4457852766178652,5.435806433627222,5.67695225045758,0.6024796118154951,1.4681667636989935,5.645251061230386,5.8872558533424915,0.12005502513001387,1.881093451735191,9.713577520381683,9.848156323645853,0.05270153326566673,1.869045972194173,9.621696601060126,9.862733310884614,0.04319137686714569,1.8766304551779704,9.658979241752883,9.880336530152174,0.38260763821344845,1.8703619359033252,9.673039384211867,9.898207595125507,0.4115313303246617,1.8755156461607894,9.671950251496723,9.91574294113924,0.14913082623157747,1.8726890443497821,9.71994395994733,9.935231617218863,0.9695131908018579,1.896319303565595,9.90264070395921,10.0,0.8526315789473684,0.23684210526315788
random,0,14,-8.673840189985336,6,True,False,0.017196420849302785,0.0003,0.4301327512026869,0.21916318259224105,1.332188346893528,1.5971463190752502,0.6369942245971457,0.2159581091706428,1.4298889211533303,1.6854717620276247,0.85954204638724,0.09245458202589356,3.015149797279881,3.2845264073110942,0.7203306445654583,0.01977082449243507,3.8742877368760826,4.134441581138289,0.19909764480261782,0.014834434100889613,3.8847842680634206,4.1530394352168924,0.9493063965750885,0.008848664721513827,3.907056179936764,4.157169894589069,0.33628102703778384,0.023073778420984143,3.9589427374968396,4.187242921502961,0.32713958072426697,0.024381634811150788,3.974059274948345,4.19020850879397,0.04464217896438749,1.6474401285088626e-05,4.002226368484627,4.23053217416648,0.5747376093551825,0.002504754918019066,3.998047183021107,4.242617108960247,-0.49508771929824563,-0.49508771929824563
random,1,43,-6.817035386143371,7,True,False,0.021941213240033036,0.00035,0.855931750561359,0.01922208856415862,9.863512382360812,10.034824839806188,0.7605880200729966,0.012063679546617452,9.914727166858192,10.14866138653025,0.5357948290170966,0.008620485022219782,9.955333853979912,10.174280418412764,0.8967487491121824,1.0534301014814357e-05,10.0829561412619,10.197792165350753,0.2619917775333074,0.006370009713941478,10.191767595983492,10.214044551327673,0.9834380818131292,0.0038212517050074967,10.129485467699324,10.227231702590913,0.8332181169379804,0.009990854208243694,10.212990854356933,10.266360768807614,0.2613766003000082,0.012772643047752306,10.124354733535025,10.372767560201137,0.4565455399092926,0.28579949766663293,12.872266953560016,13.119100010391454,0.6267766256160061,0.3275834184342918,13.286285961718605,13.538375459272975,-1.7770175438596492,-1.7770175438596492
random,2,89,5.7176161083044255,20,True,True,0.7499712280629252,0.001,0.0171283766903938,0.13308084305730714,1.9920038163212423,2.241945292889747,0.7013490871456198,0.1157612319497181,2.2113901143658827,2.4841392942317664,0.18007127824467917,0.02208094334457092,3.375927740543557,3.650044947675815,0.03505415733512196,1.169228191657122e-05,3.6229721004478534,3.89601087956756,0.8531271903494227,0.1791619555662637,5.584437169280936,5.852010308684378,0.9828106538955073,0.18086724303139362,5.603883149955934,5.868588649290565,0.20352602266702624,0.2331410469259958,6.16770231671213,6.411490947145649,0.1688420440668088,0.24088488162924393,6.285681964619932,6.455097480644169,0.9137997178114017,0.2493740334087329,6.375534074061058,6.545199441487639,0.012251114089638748,0.25058635438479726,6.369622820893298,6.5790675786326025,0.7421052631578947,0.11578947368421053
random,3,71,4.781135290814078,15,True,True,0.6083364266732539,0.00075,0.6719732804457087,1.380537389692104,0.2563515336331693,0.536108888540548,0.9736315364198181,1.3094737739907898,2.0976313708808085,2.372447388945123,0.8172734185742011,1.3254564830928481,2.2196489704035898,2.3731148095498185,0.298442169746995,1.338043566464458,2.4314152086840113,2.5208882077477512,0.8609269264674575,1.3194121020307688,2.2620227770403654,2.5372996351815043,0.25398822454286396,1.3128585265688182,2.495979035431204,2.6194861903629136,0.530960143995877,1.3215782627704347,2.395511396251471,2.6654200720787413,0.46461840949882227,1.6624027682988416,7.034283465757799,7.297218091648065,0.32574263853699736,1.6673777039408035,7.117156211957566,7.379670606934196,0.093949797544716,1.6662598140120612,7.134341435141675,7.380458366101714,0.8,0.16842105263157894
random,4,79,7.55548836222958,18,True,True,0.847166817860715,0.0009,0.07353091928417355,1.1342154080458189,0.6228563246733393,0.868180103784883,0.2797512173607586,1.1270687086911086,0.8398144492748907,1.1048451507342785,0.4882823001406862,1.1075401331665402,1.0848575809550918,1.1946007031060193,0.6699705961261745,1.144660926666305,1.1805913181113283,1.4272887836299681,0.33216603903395336,1.1860255963171051,2.0319270223935018,2.2010354719468888,0.39926023575799663,1.266899434484641,3.2882612637674415,3.53729765905858,0.12405795229485606,1.2772548410994342,3.534656268722938,3.653915925115895,0.8214003395952264,1.284002820310691,3.4121447837471472,3.6912459482451596,0.5634374029948971,1.3033660185617657,3.608879857637973,3.774007485571031,0.7388686724354245,1.313090523763212,3.7614732818614236,3.8141123851014953,0.8473684210526315,0.21052631578947367
random,5,77,6.485635644093406,15,True,True,0.8445282448303114,0.00075,0.8852794582438155,0.819400322856062,-0.2664395185277802,0.0077593681834453795,0.8164398458358786,0.15546673257708146,2.9411316338093214,2.9522587803796827,0.7580066326933527,0.04624719494647271,4.155829007563455,4.378380341303903,0.8127902463261744,0.03886787282679381,4.224042610687369,4.4700694052281085,0.3128321710612092,0.0012932174907561572,4.588685721143119,4.6824706627156045,0.782450957052261,0.033786065821718496,4.631922466621533,4.8069941649515995,0.4132285452494565,0.1569997350261707,6.25155487540617,6.348955827566388,0.909261555789455,0.16265982834887296,6.285604163025576,6.447481661140979,0.41841636129321,0.1692594998042015,6.4069359779291215,6.528770243963506,0.6374103815070524,0.16816523781920217,6.382004607304843,6.5302671062177975,0.8421052631578947,0.21578947368421053
random,6,71,3.260586608261243,8,True,True,0.4501557562273424,0.0004,0.7789148791193068,0.04952982177096358,20.364860017413847,20.40333343355873,0.425290937584033,0.04882695105250619,20.346136858586117,20.42745902077194,0.9589899285536191,0.01194434578091281,20.27068080954102,20.454121270808756,0.06547885993511426,0.012468600860949398,20.205834336751746,20.4691366356339,0.268284841896985,0.0011599136266328156,20.208311675242985,20.469575996811557,0.5521099034133787,1.9470065342517084e-05,20.208162379249796,20.471298461040217,0.3936894456813689,0.0008630264452607919,20.219518029662893,20.47888767796457,0.17513367668759594,0.04854965855621456,20.330428657095702,20.481694145009243,0.11558076332754963,0.0048698642307189515,20.233848171031106,20.495172226522893,0.6469264076624893,0.019313905190283163,20.245872377456603,20.51234504699006,0.3684210526315789,0.7263157894736842
random,7,69,5.210505847831216,9,True,True,0.2040384477115474,0.00045,0.15381686290519347,0.1888645889851872,-0.017148726746842535,0.24951631426049667,0.454503294094595,0.32952169917325674,-0.1623019892280475,0.10785927469205489,0.19464244236018058,0.043966384347301796,-0.021786167439301306,0.24148579318715443,0.09619303189138428,0.272955287579858,-0.0938684809409339,0.09302903032739171,0.9738461396662688,0.39922199994844,0.052137182301473024,0.1628649750889114,0.7209732510028907,0.12772740795058826,-0.005934667740208776,0.1737911500901949,0.16695316514607406,0.1167966878514972,-0.0019899025868532288,0.26913340224850496,0.4998394455452959,0.20672240734466701,0.14702550526541017,0.23059765535090265,0.356201326455151,0.35843736141721677,0.06127405615610769,0.23411394269393593,0.8353902218956722,0.41214560285983876,0.16919145489631773,0.23509561025389605,0.4,0.7263157894736842
random,8,67,3.068825278090083,8,True,True,0.625540871665911,0.0004,0.34005466970948905,0.18474844189074624,0.6762354961720485,0.9309932123252292,0.3379564795976241,0.16689679131307134,1.6589302553760232,1.9065753709022586,0.4121682717133536,0.041280966088022605,3.1440724984840682,3.3953108060108814,0.8026471248043254,0.016398853765967166,3.473015861518543,3.714424311121171,0.925941427572544,0.00502528236571868,3.523982541096787,3.766574076043859,0.08308806464193741,0.01744005187560644,3.5654767674567607,3.7889707896276135,0.9856139280053802,3.856093934100661e-05,3.5747945304602156,3.8172184765983546,0.5204505253791311,0.02731406782193973,3.70260086347543,3.8359408765731495,0.4721135747660068,0.039613114920633415,4.021883686368189,4.15281602716208,0.10590371808201515,0.058850892222852294,4.137299778518961,4.325350202270929,0.3105263157894737,0.6736842105263158
random,9,69,2.775545809148278,7,True,True,0.9629857617777118,0.00035,0.03083923026269242,0.25654388017769947,0.9948631276168332,1.2518669298844542,0.45962163622075125,0.2285313498502989,1.7424277228982463,1.9103058342337682,0.2978837851912388,0.12452582986386909,3.153342540985432,3.417673277983146,0.6081204665285208,0.020864264192408322,4.310582309192481,4.548053119996767,0.34754675844992267,0.0003879206756828768,4.570647888313482,4.697941690406648,0.4218551002872898,0.01437102526813735,4.440502998962353,4.707020532952592,0.966618465613407,0.022173997381592328,4.81635412022178,4.940877679902514,0.19101106931110767,0.02332356522838933,4.688741221029013,4.962453682944361,0.2843429577069251,0.04138831363453714,4.982945271972252,5.185304053088087,0.3627691361808171,0.04904351609842402,5.099595334692142,5.235463711015824,0.968421052631579,0.3105263157894737
random,10,81,6.955207249308936,20,True,True,0.575377482597662,0.001,0.4842114597950288,0.673808244428761,0.1730557160540775,0.42303785093554325,0.04915998683634093,0.7872963328338979,0.3576632100469093,0.5214042817902494,0.8541849192347993,0.8753561556281044,1.0445481123327165,1.1873878075157458,0.8672145076937573,0.10363795160539083,9.267388392568659,9.308801746021805,0.12829568324411822,0.0836425243318729,9.380854230209165,9.581150602076983,0.7832585599977153,0.07934309481344416,9.420821355940848,9.6237370845443,0.15195784217287334,0.01329515555291055,10.152838557837446,10.357621181011055,0.39931831334206547,1.0216300535424118e-05,10.1431759101653,10.39587115070568,0.1970563929100474,0.02759011030308531,10.395252672123922,10.60189738536809,0.23652203661187443,0.036227641345913636,10.477396262004198,10.728558512789386,0.4368421052631579,0.8052631578947368
random,11,77,0.6920657331174604,9,True,True,0.5852398284902538,0.00045,0.3878816624942929,0.5040613007082274,-0.04094308053947316,0.2262501169566167,0.6763321535616549,0.01694616106495061,1.1128808845795963,1.3261187519092223,0.2378187962573619,0.011045763987283571,1.4585502035200018,1.6622645854326281,0.07910241833837384,0.010219802701109847,1.4873588118420715,1.6880425339586145,0.696861866951831,4.0472845536884535e-05,1.5748513630639598,1.7073426514158927,0.8130675068690985,0.009814658208913089,1.7853142442499423,1.8117230712719417,0.9643749265026689,0.008806917499289009,1.7194578623121317,1.8602438223377007,0.6124311187770142,0.011867741163340903,1.6909447515314242,1.8779459514094925,0.5202796980093968,0.9621358312932318,11.445097641100316,11.708005225819361,0.1971727881114549,0.9669396259786438,11.55274005672236,11.727817801582459,0.7,0.9105263157894737
random,12,81,5.572022011907844,16,True,True,1.0,0.0008,0.7660448342712894,0.061809423261917906,7.471222264833644,7.710966139124551,0.7587790090164852,0.03834780454244559,7.863520926569242,7.9811762056015745,0.48179469671057984,0.12818570439764412,9.288180139542444,9.497321320938257,0.9063876970043145,0.7063894408673032,18.79501847189326,18.898140369068702,0.4794658505610718,0.485720285530713,31.250911223035278,31.430827114339177,0.6105679459481113,0.5011650161730483,31.31498120086806,31.553378502574425,0.8713464792379251,0.26769762222673466,43.82114143031859,43.85783531308105,0.189834016931272,0.26531862534938305,43.87389420637804,43.93637348224587,0.1543534117483788,0.26300104928679285,43.85609211933438,43.995209950841755,0.8348090151905976,0.2469878387417497,43.97400755226547,44.000000000000014,0.23684210526315788,0.5789473684210527
